CURSO,TURNO,CAMPUS,ANO,SEM,QUANTIDADE,CATEGORIA_TURNO,ANO_STR,DATA,SIGLA_CURSO
72A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,INTEGRAL,JUIZ DE FORA,2018,1,126,OUTRO,Ano-2018,2018-01-01,72A
72A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,INTEGRAL,JUIZ DE FORA,2019,1,138,OUTRO,Ano-2019,2019-01-01,72A
72A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,INTEGRAL,JUIZ DE FORA,2020,1,135,OUTRO,Ano-2020,2020-01-01,72A
72A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,INTEGRAL,JUIZ DE FORA,2021,1,134,OUTRO,Ano-2021,2021-01-01,72A
72A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,INTEGRAL,JUIZ DE FORA,2022,1,103,OUTRO,Ano-2022,2022-01-01,72A
72B-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2012,2,1,OUTRO,Ano-2012,2012-07-01,72B
72B-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2013,1,11,OUTRO,Ano-2013,2013-01-01,72B
72B-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2014,2,8,OUTRO,Ano-2014,2014-07-01,72B
72B-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2015,1,1,OUTRO,Ano-2015,2015-01-01,72B
72B-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2016,1,2,OUTRO,Ano-2016,2016-01-01,72B
72B-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2017,1,1,OUTRO,Ano-2017,2017-01-01,72B
72B-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2018,1,3,OUTRO,Ano-2018,2018-01-01,72B
72BL-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2017,1,1,OUTRO,Ano-2017,2017-01-01,72BL
72C-ABI - CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2012,2,1,OUTRO,Ano-2012,2012-07-01,72C
72C-ABI - CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2013,2,1,OUTRO,Ano-2013,2013-07-01,72C
72C-ABI - CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2015,1,2,OUTRO,Ano-2015,2015-01-01,72C
72C-ABI - CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2015,2,4,OUTRO,Ano-2015,2015-07-01,72C
72C-ABI - CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2016,1,3,OUTRO,Ano-2016,2016-01-01,72C
72C-ABI - CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2016,2,1,OUTRO,Ano-2016,2016-07-01,72C
72CB-CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2012,2,1,OUTRO,Ano-2012,2012-07-01,72CB
72CB-CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2013,1,4,OUTRO,Ano-2013,2013-01-01,72CB
72CB-CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2013,2,9,OUTRO,Ano-2013,2013-07-01,72CB
72CB-CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2014,1,4,OUTRO,Ano-2014,2014-01-01,72CB
72CB-CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2014,2,4,OUTRO,Ano-2014,2014-07-01,72CB
72CB-CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2015,1,4,OUTRO,Ano-2015,2015-01-01,72CB
72CB-CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2015,2,2,OUTRO,Ano-2015,2015-07-01,72CB
72CB-CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2017,1,1,OUTRO,Ano-2017,2017-01-01,72CB
72CB-CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2017,2,1,OUTRO,Ano-2017,2017-07-01,72CB
72CB-CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2018,1,1,OUTRO,Ano-2018,2018-01-01,72CB
72CB-CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2019,1,2,OUTRO,Ano-2019,2019-01-01,72CB
72CL-CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2013,2,2,OUTRO,Ano-2013,2013-07-01,72CL
72CL-CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2014,1,1,OUTRO,Ano-2014,2014-01-01,72CL
72CL-CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2014,2,1,OUTRO,Ano-2014,2014-07-01,72CL
72CL-CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2015,1,1,OUTRO,Ano-2015,2015-01-01,72CL
72CL-CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2016,1,2,OUTRO,Ano-2016,2016-01-01,72CL
72CL-CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2016,2,2,OUTRO,Ano-2016,2016-07-01,72CL
72CL-CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2017,1,2,OUTRO,Ano-2017,2017-01-01,72CL
72CL-CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2017,2,1,OUTRO,Ano-2017,2017-07-01,72CL
72CL-CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2019,1,1,OUTRO,Ano-2019,2019-01-01,72CL
72CL-CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2021,1,1,OUTRO,Ano-2021,2021-01-01,72CL
72CL-CIÊNCIAS SOCIAIS,INTEGRAL,JUIZ DE FORA,2021,2,1,OUTRO,Ano-2021,2021-07-01,72CL
72D-TURISMO,INTEGRAL,JUIZ DE FORA,2012,2,15,OUTRO,Ano-2012,2012-07-01,72D
72D-TURISMO,INTEGRAL,JUIZ DE FORA,2013,1,10,OUTRO,Ano-2013,2013-01-01,72D
72D-TURISMO,INTEGRAL,JUIZ DE FORA,2013,2,9,OUTRO,Ano-2013,2013-07-01,72D
72D-TURISMO,INTEGRAL,JUIZ DE FORA,2014,1,4,OUTRO,Ano-2014,2014-01-01,72D
72D-TURISMO,INTEGRAL,JUIZ DE FORA,2014,2,2,OUTRO,Ano-2014,2014-07-01,72D
72D-TURISMO,INTEGRAL,JUIZ DE FORA,2015,1,7,OUTRO,Ano-2015,2015-01-01,72D
72D-TURISMO,INTEGRAL,JUIZ DE FORA,2015,2,5,OUTRO,Ano-2015,2015-07-01,72D
72D-TURISMO,INTEGRAL,JUIZ DE FORA,2016,1,1,OUTRO,Ano-2016,2016-01-01,72D
72D-TURISMO,INTEGRAL,JUIZ DE FORA,2016,2,3,OUTRO,Ano-2016,2016-07-01,72D
72D-TURISMO,INTEGRAL,JUIZ DE FORA,2017,1,6,OUTRO,Ano-2017,2017-01-01,72D
72D-TURISMO,INTEGRAL,JUIZ DE FORA,2017,2,7,OUTRO,Ano-2017,2017-07-01,72D
72D-TURISMO,INTEGRAL,JUIZ DE FORA,2018,1,6,OUTRO,Ano-2018,2018-01-01,72D
72D-TURISMO,INTEGRAL,JUIZ DE FORA,2018,2,1,OUTRO,Ano-2018,2018-07-01,72D
72D-TURISMO,INTEGRAL,JUIZ DE FORA,2019,1,6,OUTRO,Ano-2019,2019-01-01,72D
72D-TURISMO,INTEGRAL,JUIZ DE FORA,2020,1,1,OUTRO,Ano-2020,2020-01-01,72D
72D-TURISMO,INTEGRAL,JUIZ DE FORA,2020,2,2,OUTRO,Ano-2020,2020-07-01,72D
72D-TURISMO,INTEGRAL,JUIZ DE FORA,2021,1,1,OUTRO,Ano-2021,2021-01-01,72D
72D-TURISMO,INTEGRAL,JUIZ DE FORA,2021,2,1,OUTRO,Ano-2021,2021-07-01,72D
72D-TURISMO,INTEGRAL,JUIZ DE FORA,2022,2,1,OUTRO,Ano-2022,2022-07-01,72D
72E-ABI - FILOSOFIA,INTEGRAL,JUIZ DE FORA,2013,1,2,OUTRO,Ano-2013,2013-01-01,72E
72E-ABI - FILOSOFIA,INTEGRAL,JUIZ DE FORA,2014,2,1,OUTRO,Ano-2014,2014-07-01,72E
72E-ABI - FILOSOFIA,INTEGRAL,JUIZ DE FORA,2016,1,1,OUTRO,Ano-2016,2016-01-01,72E
72E-ABI - FILOSOFIA,INTEGRAL,JUIZ DE FORA,2017,1,2,OUTRO,Ano-2017,2017-01-01,72E
72E-ABI - FILOSOFIA,INTEGRAL,JUIZ DE FORA,2019,1,5,OUTRO,Ano-2019,2019-01-01,72E
72E-ABI - FILOSOFIA,INTEGRAL,JUIZ DE FORA,2019,2,6,OUTRO,Ano-2019,2019-07-01,72E
72E-ABI - FILOSOFIA,INTEGRAL,JUIZ DE FORA,2020,1,4,OUTRO,Ano-2020,2020-01-01,72E
72E-ABI - FILOSOFIA,INTEGRAL,JUIZ DE FORA,2020,2,5,OUTRO,Ano-2020,2020-07-01,72E
72E-ABI - FILOSOFIA,INTEGRAL,JUIZ DE FORA,2021,1,5,OUTRO,Ano-2021,2021-01-01,72E
72E-ABI - FILOSOFIA,INTEGRAL,JUIZ DE FORA,2021,2,2,OUTRO,Ano-2021,2021-07-01,72E
72E-ABI - FILOSOFIA,INTEGRAL,JUIZ DE FORA,2022,1,7,OUTRO,Ano-2022,2022-01-01,72E
72E-ABI - FILOSOFIA,INTEGRAL,JUIZ DE FORA,2022,2,4,OUTRO,Ano-2022,2022-07-01,72E
72EB-FILOSOFIA,DIURNO,JUIZ DE FORA,2015,1,1,DIURNO,Ano-2015,2015-01-01,72EB
72EB-FILOSOFIA,DIURNO,JUIZ DE FORA,2015,2,4,DIURNO,Ano-2015,2015-07-01,72EB
72EB-FILOSOFIA,DIURNO,JUIZ DE FORA,2016,1,4,DIURNO,Ano-2016,2016-01-01,72EB
72EB-FILOSOFIA,DIURNO,JUIZ DE FORA,2017,1,4,DIURNO,Ano-2017,2017-01-01,72EB
72EB-FILOSOFIA,DIURNO,JUIZ DE FORA,2018,1,1,DIURNO,Ano-2018,2018-01-01,72EB
72EB-FILOSOFIA,DIURNO,JUIZ DE FORA,2018,2,2,DIURNO,Ano-2018,2018-07-01,72EB
72EB-FILOSOFIA,DIURNO,JUIZ DE FORA,2019,1,2,DIURNO,Ano-2019,2019-01-01,72EB
72EB-FILOSOFIA,DIURNO,JUIZ DE FORA,2019,2,1,DIURNO,Ano-2019,2019-07-01,72EB
72EB-FILOSOFIA,DIURNO,JUIZ DE FORA,2020,1,2,DIURNO,Ano-2020,2020-01-01,72EB
72EB-FILOSOFIA,DIURNO,JUIZ DE FORA,2022,1,2,DIURNO,Ano-2022,2022-01-01,72EB
72EL-FILOSOFIA,INTEGRAL,JUIZ DE FORA,2015,1,1,OUTRO,Ano-2015,2015-01-01,72EL
72EL-FILOSOFIA,INTEGRAL,JUIZ DE FORA,2015,2,1,OUTRO,Ano-2015,2015-07-01,72EL
72EL-FILOSOFIA,INTEGRAL,JUIZ DE FORA,2016,1,1,OUTRO,Ano-2016,2016-01-01,72EL
72EL-FILOSOFIA,INTEGRAL,JUIZ DE FORA,2016,2,1,OUTRO,Ano-2016,2016-07-01,72EL
72EL-FILOSOFIA,INTEGRAL,JUIZ DE FORA,2017,1,2,OUTRO,Ano-2017,2017-01-01,72EL
72EL-FILOSOFIA,INTEGRAL,JUIZ DE FORA,2017,2,8,OUTRO,Ano-2017,2017-07-01,72EL
72EL-FILOSOFIA,INTEGRAL,JUIZ DE FORA,2018,1,4,OUTRO,Ano-2018,2018-01-01,72EL
72EL-FILOSOFIA,INTEGRAL,JUIZ DE FORA,2018,2,1,OUTRO,Ano-2018,2018-07-01,72EL
72EL-FILOSOFIA,INTEGRAL,JUIZ DE FORA,2019,1,5,OUTRO,Ano-2019,2019-01-01,72EL
72EL-FILOSOFIA,INTEGRAL,JUIZ DE FORA,2019,2,4,OUTRO,Ano-2019,2019-07-01,72EL
72EL-FILOSOFIA,INTEGRAL,JUIZ DE FORA,2020,1,2,OUTRO,Ano-2020,2020-01-01,72EL
72EL-FILOSOFIA,INTEGRAL,JUIZ DE FORA,2020,2,1,OUTRO,Ano-2020,2020-07-01,72EL
72EL-FILOSOFIA,INTEGRAL,JUIZ DE FORA,2021,1,1,OUTRO,Ano-2021,2021-01-01,72EL
72EL-FILOSOFIA,INTEGRAL,JUIZ DE FORA,2021,2,1,OUTRO,Ano-2021,2021-07-01,72EL
72EL-FILOSOFIA,INTEGRAL,JUIZ DE FORA,2022,1,3,OUTRO,Ano-2022,2022-01-01,72EL
72EL-FILOSOFIA,INTEGRAL,JUIZ DE FORA,2022,2,1,OUTRO,Ano-2022,2022-07-01,72EL
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,NOTURNO,JUIZ DE FORA,2007,1,2,OUTRO,Ano-2007,2007-01-01,73A
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,NOTURNO,JUIZ DE FORA,2008,1,2,OUTRO,Ano-2008,2008-01-01,73A
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,NOTURNO,JUIZ DE FORA,2008,2,1,OUTRO,Ano-2008,2008-07-01,73A
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,NOTURNO,JUIZ DE FORA,2009,1,1,OUTRO,Ano-2009,2009-01-01,73A
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,NOTURNO,JUIZ DE FORA,2009,2,1,OUTRO,Ano-2009,2009-07-01,73A
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,NOTURNO,JUIZ DE FORA,2010,1,1,OUTRO,Ano-2010,2010-01-01,73A
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,NOTURNO,JUIZ DE FORA,2010,2,91,OUTRO,Ano-2010,2010-07-01,73A
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,NOTURNO,JUIZ DE FORA,2011,1,20,OUTRO,Ano-2011,2011-01-01,73A
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,NOTURNO,JUIZ DE FORA,2011,2,161,OUTRO,Ano-2011,2011-07-01,73A
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,NOTURNO,JUIZ DE FORA,2012,1,19,OUTRO,Ano-2012,2012-01-01,73A
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,NOTURNO,JUIZ DE FORA,2012,2,136,OUTRO,Ano-2012,2012-07-01,73A
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,NOTURNO,JUIZ DE FORA,2013,2,155,OUTRO,Ano-2013,2013-07-01,73A
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,NOTURNO,JUIZ DE FORA,2014,1,1,OUTRO,Ano-2014,2014-01-01,73A
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,NOTURNO,JUIZ DE FORA,2014,2,193,OUTRO,Ano-2014,2014-07-01,73A
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,NOTURNO,JUIZ DE FORA,2015,1,5,OUTRO,Ano-2015,2015-01-01,73A
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,NOTURNO,JUIZ DE FORA,2015,2,146,OUTRO,Ano-2015,2015-07-01,73A
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,NOTURNO,JUIZ DE FORA,2016,2,183,OUTRO,Ano-2016,2016-07-01,73A
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,NOTURNO,JUIZ DE FORA,2017,1,18,OUTRO,Ano-2017,2017-01-01,73A
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,NOTURNO,JUIZ DE FORA,2017,2,136,OUTRO,Ano-2017,2017-07-01,73A
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,NOTURNO,JUIZ DE FORA,2018,2,151,OUTRO,Ano-2018,2018-07-01,73A
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,NOTURNO,JUIZ DE FORA,2019,2,147,OUTRO,Ano-2019,2019-07-01,73A
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,NOTURNO,JUIZ DE FORA,2020,2,115,OUTRO,Ano-2020,2020-07-01,73A
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,NOTURNO,JUIZ DE FORA,2021,2,127,OUTRO,Ano-2021,2021-07-01,73A
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS,NOTURNO,JUIZ DE FORA,2022,2,96,OUTRO,Ano-2022,2022-07-01,73A
73B-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2013,1,4,OUTRO,Ano-2013,2013-01-01,73B
73B-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2013,2,2,OUTRO,Ano-2013,2013-07-01,73B
73B-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2014,1,3,OUTRO,Ano-2014,2014-01-01,73B
73B-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2014,2,3,OUTRO,Ano-2014,2014-07-01,73B
73B-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2015,1,4,OUTRO,Ano-2015,2015-01-01,73B
73B-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2015,2,4,OUTRO,Ano-2015,2015-07-01,73B
73B-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2016,1,10,OUTRO,Ano-2016,2016-01-01,73B
73B-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2016,2,10,OUTRO,Ano-2016,2016-07-01,73B
73B-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2017,1,21,OUTRO,Ano-2017,2017-01-01,73B
73B-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2017,2,23,OUTRO,Ano-2017,2017-07-01,73B
73B-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2018,1,3,OUTRO,Ano-2018,2018-01-01,73B
73B-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2018,2,5,OUTRO,Ano-2018,2018-07-01,73B
73B-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2019,1,1,OUTRO,Ano-2019,2019-01-01,73B
73B-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2020,1,16,OUTRO,Ano-2020,2020-01-01,73B
73B-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2021,2,2,OUTRO,Ano-2021,2021-07-01,73B
73B-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2022,1,12,OUTRO,Ano-2022,2022-01-01,73B
73BL-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2013,1,8,OUTRO,Ano-2013,2013-01-01,73BL
73BL-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2013,2,3,OUTRO,Ano-2013,2013-07-01,73BL
73BL-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2014,1,3,OUTRO,Ano-2014,2014-01-01,73BL
73BL-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2014,2,3,OUTRO,Ano-2014,2014-07-01,73BL
73BL-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2015,1,5,OUTRO,Ano-2015,2015-01-01,73BL
73BL-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2016,1,13,OUTRO,Ano-2016,2016-01-01,73BL
73BL-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2016,2,10,OUTRO,Ano-2016,2016-07-01,73BL
73BL-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2017,1,16,OUTRO,Ano-2017,2017-01-01,73BL
73BL-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2017,2,33,OUTRO,Ano-2017,2017-07-01,73BL
73BL-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2018,1,8,OUTRO,Ano-2018,2018-01-01,73BL
73BL-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2018,2,5,OUTRO,Ano-2018,2018-07-01,73BL
73BL-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2019,1,7,OUTRO,Ano-2019,2019-01-01,73BL
73BL-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2019,2,2,OUTRO,Ano-2019,2019-07-01,73BL
73BL-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2020,1,20,OUTRO,Ano-2020,2020-01-01,73BL
73BL-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2020,2,3,OUTRO,Ano-2020,2020-07-01,73BL
73BL-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2021,1,3,OUTRO,Ano-2021,2021-01-01,73BL
73BL-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2021,2,1,OUTRO,Ano-2021,2021-07-01,73BL
73BL-CIÊNCIA DA RELIGIÃO,NOTURNO,JUIZ DE FORA,2022,1,14,OUTRO,Ano-2022,2022-01-01,73BL
73C-ABI - CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2013,1,1,OUTRO,Ano-2013,2013-01-01,73C
73C-ABI - CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2014,1,4,OUTRO,Ano-2014,2014-01-01,73C
73C-ABI - CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2014,2,1,OUTRO,Ano-2014,2014-07-01,73C
73C-ABI - CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2015,1,15,OUTRO,Ano-2015,2015-01-01,73C
73C-ABI - CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2015,2,8,OUTRO,Ano-2015,2015-07-01,73C
73C-ABI - CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2016,1,2,OUTRO,Ano-2016,2016-01-01,73C
73C-ABI - CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2016,2,10,OUTRO,Ano-2016,2016-07-01,73C
73C-ABI - CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2017,1,8,OUTRO,Ano-2017,2017-01-01,73C
73C-ABI - CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2017,2,10,OUTRO,Ano-2017,2017-07-01,73C
73C-ABI - CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2018,1,15,OUTRO,Ano-2018,2018-01-01,73C
73C-ABI - CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2018,2,13,OUTRO,Ano-2018,2018-07-01,73C
73C-ABI - CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2019,1,17,OUTRO,Ano-2019,2019-01-01,73C
73C-ABI - CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2019,2,25,OUTRO,Ano-2019,2019-07-01,73C
73C-ABI - CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2020,1,29,OUTRO,Ano-2020,2020-01-01,73C
73C-ABI - CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2020,2,36,OUTRO,Ano-2020,2020-07-01,73C
73C-ABI - CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2021,1,30,OUTRO,Ano-2021,2021-01-01,73C
73C-ABI - CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2021,2,28,OUTRO,Ano-2021,2021-07-01,73C
73C-ABI - CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2022,1,25,OUTRO,Ano-2022,2022-01-01,73C
73C-ABI - CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2022,2,19,OUTRO,Ano-2022,2022-07-01,73C
73CB-CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2012,2,2,OUTRO,Ano-2012,2012-07-01,73CB
73CB-CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2013,1,2,OUTRO,Ano-2013,2013-01-01,73CB
73CB-CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2013,2,7,OUTRO,Ano-2013,2013-07-01,73CB
73CB-CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2014,1,6,OUTRO,Ano-2014,2014-01-01,73CB
73CB-CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2014,2,5,OUTRO,Ano-2014,2014-07-01,73CB
73CB-CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2015,1,7,OUTRO,Ano-2015,2015-01-01,73CB
73CB-CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2015,2,4,OUTRO,Ano-2015,2015-07-01,73CB
73CB-CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2016,1,20,OUTRO,Ano-2016,2016-01-01,73CB
73CB-CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2016,2,9,OUTRO,Ano-2016,2016-07-01,73CB
73CB-CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2017,1,10,OUTRO,Ano-2017,2017-01-01,73CB
73CB-CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2017,2,2,OUTRO,Ano-2017,2017-07-01,73CB
73CB-CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2018,1,9,OUTRO,Ano-2018,2018-01-01,73CB
73CB-CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2018,2,13,OUTRO,Ano-2018,2018-07-01,73CB
73CB-CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2019,1,11,OUTRO,Ano-2019,2019-01-01,73CB
73CB-CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2019,2,11,OUTRO,Ano-2019,2019-07-01,73CB
73CB-CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2020,1,16,OUTRO,Ano-2020,2020-01-01,73CB
73CB-CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2020,2,12,OUTRO,Ano-2020,2020-07-01,73CB
73CB-CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2021,1,5,OUTRO,Ano-2021,2021-01-01,73CB
73CB-CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2021,2,5,OUTRO,Ano-2021,2021-07-01,73CB
73CB-CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2022,2,3,OUTRO,Ano-2022,2022-07-01,73CB
73CL-CIÊNCIAS SOCIAIS,NOTURNO,JUIZ DE FORA,2013,1,1,OUTRO,Ano-2013,2013-01-01,73CL
